FindWindowExW@USER32.DLL,LdrGetDllHandle@NTDLL.DLL,NtAdjustPrivilegesToken@NTDLL.DLL,NtAlertThread@NTDLL.DLL,NtAllocateVirtualMemory@NTDLL.DLL,NtAlpcSendWaitReceivePort@NTDLL.DLL,NtConnectPort@NTDLL.DLL,NtCreateEvent@NTDLL.DLL,NtCreateFile@NTDLL.DLL,NtCreateKey@NTDLL.DLL,NtCreateKeyEx@NTDLL.DLL,NtCreateMutant@NTDLL.DLL,NtCreateSection@NTDLL.DLL,NtCreateThreadEx@NTDLL.DLL,NtCreateUserProcess@NTDLL.DLL,NtDelayExecution@NTDLL.DLL,NtDeleteValueKey@NTDLL.DLL,NtDeviceIoControlFile@NTDLL.DLL,NtEnumerateKey@NTDLL.DLL,NtEnumerateValueKey@NTDLL.DLL,NtFsControlFile@NTDLL.DLL,NtGetContextThread@NTDLL.DLL,NtMapViewOfSection@NTDLL.DLL,NtNotifyChangeKey@NTDLL.DLL,NtOpenDirectoryObject@NTDLL.DLL,NtOpenEvent@NTDLL.DLL,NtOpenFile@NTDLL.DLL,NtOpenKey@NTDLL.DLL,NtOpenKeyEx@NTDLL.DLL,NtOpenMutant@NTDLL.DLL,NtOpenProcess@NTDLL.DLL,NtOpenProcessToken@NTDLL.DLL,NtOpenSection@NTDLL.DLL,NtOpenThreadToken@NTDLL.DLL,NtProtectVirtualMemory@NTDLL.DLL,NtQueryAttributesFile@NTDLL.DLL,NtQueryDefaultLocale@NTDLL.DLL,NtQueryDirectoryFile@NTDLL.DLL,NtQueryInformationFile@NTDLL.DLL,NtQueryInformationProcess@NTDLL.DLL,NtQueryInformationToken@NTDLL.DLL,NtQueryKey@NTDLL.DLL,NtQueryObject@NTDLL.DLL,NtQuerySystemInformation@NTDLL.DLL,NtQueryValueKey@NTDLL.DLL,NtQueryVirtualMemory@NTDLL.DLL,NtQueryVolumeInformationFile@NTDLL.DLL,NtReadFile@NTDLL.DLL,NtReadVirtualMemory@NTDLL.DLL,NtRequestWaitReplyPort@NTDLL.DLL,NtResumeThread@NTDLL.DLL,NtSetContextThread@NTDLL.DLL,NtSetInformationFile@NTDLL.DLL,NtSetInformationKey@NTDLL.DLL,NtSetInformationProcess@NTDLL.DLL,NtSetInformationThread@NTDLL.DLL,NtSetSecurityObject@NTDLL.DLL,NtSetValueKey@NTDLL.DLL,NtTerminateProcess@NTDLL.DLL,NtTerminateThread@NTDLL.DLL,NtUnmapViewOfSection@NTDLL.DLL,NtWaitForMultipleObjects@NTDLL.DLL,NtWriteFile@NTDLL.DLL,NtWriteVirtualMemory@NTDLL.DLL,NtYieldExecution@NTDLL.DLL,OpenSCManager@ADVAPI32.DLL,OpenServiceW@ADVAPI32.DLL,SetWindowsHookEx@USER32.DLL,Class
0,0,3,0,73,0,2,47,10,0,0,4,5,0,0,0,0,49,0,0,0,0,34,0,2,3,0,9,47,0,13,65,35,102,2,53,1,0,0,44,0,14,0,21,44,0,0,0,0,2,0,0,0,0,6,1,0,0,0,0,8,736,0,3,0,0,0,0,Shade 
0,0,63,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,82,0,189,14,6,8,0,0,0,0,17,0,38,0,0,0,0,54,7,0,0,0,0,10,5,0,0,0,0,10,0,0,0,557,0,0,0,Shade 
0,0,30,0,101,20,1,47,24,0,0,7,23,0,0,64,0,7,0,0,0,0,58,0,0,2,21,3,0,2,5,48,40,0,30,53,6,0,66,66,0,0,0,11,173,4,7,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,326,0,0,1,Shade 
0,0,0,0,56,46,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,45,0,3,0,0,0,0,0,22,5,20,130,5,0,7,0,17,75,377,18,0,0,123,0,6,0,47,4,0,0,0,0,97,0,0,0,0,0,0,728,0,3,29,0,0,0,Shade 
0,0,18,0,0,34,2,41,0,0,0,0,32,0,0,73,0,114,0,0,0,0,15,0,3,0,0,1,118,0,0,0,5,0,18,66,2,0,2,178,338,18,0,21,15,11,14,0,46,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4,174,0,0,1,Shade 
0,0,0,0,0,0,0,46,21,0,0,0,1,0,0,69,0,92,0,0,0,0,0,2,0,0,30,0,0,0,0,54,50,135,4,17,1,0,0,197,0,5,0,0,139,0,15,0,0,10,0,0,0,0,0,2,0,0,0,0,10,495,0,1,0,0,0,0,Shade 
0,0,35,0,47,0,2,23,32,0,0,0,7,0,0,62,0,101,0,1,0,0,20,2,2,0,11,10,35,1,0,11,7,0,62,36,2,0,25,68,338,0,0,16,0,0,9,0,62,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,199,0,0,2,Shade 
0,0,25,0,39,17,2,37,14,0,0,2,19,0,0,2,0,67,0,0,0,0,24,0,0,2,14,4,0,0,0,18,0,191,19,0,5,0,0,244,222,4,0,0,0,0,2,0,32,0,0,0,0,0,87,4,0,0,0,0,3,158,0,3,0,0,0,1,Shade 
0,0,51,0,61,14,2,29,6,0,0,5,2,0,0,0,0,0,0,0,0,0,14,0,1,2,33,7,120,0,0,0,14,0,32,47,5,0,41,65,337,0,0,13,98,8,16,0,68,0,0,0,0,0,0,1,0,0,0,0,0,448,0,0,229,0,0,0,Shade 
0,0,64,0,93,0,0,24,0,0,0,6,6,0,0,65,0,67,0,1,0,0,0,1,1,0,0,0,130,2,24,12,2,222,66,51,4,0,0,50,11,10,0,7,0,18,6,0,0,0,0,0,0,0,4,2,0,0,0,0,7,0,0,0,261,0,0,1,Shade 
0,0,72,0,0,0,2,0,21,0,0,4,21,0,0,0,0,0,0,1,0,0,37,0,2,1,0,7,78,0,0,18,14,143,5,0,1,0,0,68,0,0,0,0,0,0,14,0,0,7,0,0,0,0,49,0,0,0,0,0,0,0,0,3,1,0,0,0,Shade 
0,0,0,0,52,46,1,0,19,0,0,3,25,0,0,79,0,47,0,0,0,0,0,0,0,2,0,0,62,0,19,38,0,67,41,68,3,0,0,33,0,0,0,23,20,14,11,0,33,2,0,0,0,0,93,0,0,0,0,0,0,392,0,3,0,0,0,1,Shade 
0,0,119,0,0,229,3,40,4,0,0,0,45,9,0,0,0,0,42,0,0,0,40,0,2,0,90,0,0,0,61,72,0,11,0,37,0,0,60,0,0,223,0,78,0,0,9,0,28,18,0,0,2,0,20,0,2,0,0,0,0,0,26,0,0,0,0,0,Shade 
10,0,0,0,444,43,0,94,10,0,0,15,0,4,0,69,0,12,0,0,0,0,98,0,0,8,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TeslaCrypt 
0,0,0,0,47,0,2,21,1,1,0,4,16,1,1,0,0,4,2,2,0,0,40,0,4,2,20,3,140,0,4,11,32,9,59,22,0,3,1,67,64,181,83,22,54,9,3,0,0,8,1,0,0,43,2,5,0,0,0,0,6,0,0,0,0,0,0,0,TeslaCrypt 
0,0,0,0,37,0,2,20,1,1,0,4,15,1,1,0,0,4,0,1,0,1,33,0,2,2,16,50,82,0,4,11,21,9,60,16,0,3,0,67,63,49,0,13,51,3,3,0,0,8,2,1,0,0,1,21,0,0,2,0,6,6,0,9,0,0,0,0,TeslaCrypt 
0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,0,2,27,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,TeslaCrypt 
0,0,0,0,43,0,2,19,0,1,0,4,13,1,1,3,0,4,2,2,0,0,37,0,4,2,19,3,150,0,3,9,31,7,57,20,0,3,1,64,64,183,83,22,58,9,5,0,0,9,1,0,0,48,2,5,0,0,0,0,6,0,0,0,0,0,0,0,TeslaCrypt 
0,0,0,0,38,0,2,20,1,1,0,4,15,1,1,0,0,4,0,1,0,1,33,0,2,2,16,50,82,0,4,11,21,9,60,16,0,3,0,67,63,49,0,13,51,3,3,0,0,8,2,1,0,0,1,21,0,0,2,0,6,6,0,9,0,0,0,0,TeslaCrypt 
0,0,0,0,45,0,2,0,13,0,0,1,20,0,1,7,0,2,2,3,0,0,0,0,2,0,29,51,168,0,3,11,34,17,64,29,0,10,18,105,82,69,0,12,144,4,13,7,0,0,1,0,4,0,10,0,0,0,0,0,9,0,5,3,0,0,0,0,TeslaCrypt 
0,0,0,0,40,0,1,11,12,0,0,2,18,0,1,7,0,2,3,2,0,0,49,0,4,1,27,2,134,0,2,8,34,9,76,31,0,8,15,97,37,116,18,21,86,11,19,5,0,9,1,0,6,52,9,0,0,0,0,0,9,0,1,4,0,0,0,0,TeslaCrypt 
0,0,0,0,41,0,2,11,12,0,0,2,21,0,1,7,0,2,2,1,0,0,51,0,2,1,30,50,96,0,2,8,35,11,114,34,0,10,17,147,39,28,0,18,129,5,19,5,0,10,1,0,6,0,11,0,0,0,0,0,8,0,8,3,0,0,0,0,TeslaCrypt 
0,2,0,0,0,13,1,40,20,0,0,14,29,1,0,0,0,12,1,0,0,0,0,0,5,9,0,16,114,0,0,16,0,0,197,5,0,0,20,18,96,188,46,24,0,5,30,0,0,3,0,1,2,82,14,0,0,0,0,0,4,0,10,9,0,0,0,0,TeslaCrypt 
0,2,0,0,173,27,4,0,19,2,0,12,9,2,0,20,0,12,0,0,0,0,4,0,0,2,25,13,48,0,6,0,0,15,212,0,0,8,11,73,20,125,8,13,20,5,10,0,0,23,0,1,0,54,0,0,0,0,0,0,11,0,10,0,0,0,0,0,TeslaCrypt 
4,2,0,0,200,0,2,90,2,1,0,2,20,3,1,0,0,0,2,3,0,1,19,0,6,3,47,6,5,0,4,6,5,16,96,55,0,14,11,0,21,7,0,18,35,7,0,0,0,0,5,1,1,31,16,0,0,0,0,0,3,7,1,5,0,0,0,0,TeslaCrypt 
0,1,0,0,18,0,3,16,0,1,0,15,36,4,1,67,0,9,4,1,0,0,100,0,2,0,22,38,184,0,7,18,34,14,0,0,0,16,24,68,18,0,50,16,2,9,16,6,0,13,5,1,8,37,17,26,0,0,0,0,0,0,0,3,0,0,0,0,TeslaCrypt 
6,2,0,0,0,34,2,0,0,2,0,0,9,3,0,70,0,7,1,0,0,1,81,0,1,0,31,0,238,0,3,8,45,11,0,10,0,5,15,149,2,145,35,0,189,7,0,0,0,12,0,0,1,32,12,27,0,0,0,0,8,0,9,0,0,0,0,0,TeslaCrypt 
0,2,0,0,165,14,1,29,13,0,0,0,12,1,0,41,0,8,2,4,0,0,115,0,0,7,9,0,232,0,3,14,52,22,166,6,0,0,15,160,52,35,0,5,184,4,0,6,0,0,0,0,0,46,4,0,0,0,0,0,15,0,7,3,0,0,0,0,TeslaCrypt 
11,1,0,0,0,0,0,0,19,0,0,2,0,4,1,61,0,0,1,3,0,0,0,0,0,0,26,0,166,0,0,18,31,17,6,45,0,3,12,168,130,0,56,14,30,12,9,5,0,9,0,0,0,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,TeslaCrypt 
1,1,0,0,0,0,2,44,0,2,0,0,0,2,0,32,0,9,4,0,0,1,7,0,4,5,17,0,221,0,4,0,0,10,96,39,0,0,17,0,126,263,0,38,0,4,17,0,0,23,0,0,7,0,0,7,0,0,0,0,9,0,7,0,0,0,0,0,TeslaCrypt 
0,1,0,0,45,11,4,0,0,1,0,2,6,1,0,0,0,3,2,2,0,0,38,0,3,4,32,0,50,0,0,8,61,3,188,13,0,6,0,156,58,0,0,0,0,16,23,10,0,3,5,0,2,34,0,0,0,0,3,0,10,0,0,7,0,0,0,0,TeslaCrypt 
1,0,0,0,40,8,0,0,0,1,0,3,4,2,0,0,0,0,0,4,0,0,0,0,2,0,39,97,248,0,5,19,27,21,172,30,0,8,16,32,84,106,0,0,0,4,3,5,0,0,2,0,7,14,3,3,0,0,1,0,4,0,7,8,0,0,0,0,TeslaCrypt 
4,0,0,0,44,0,1,96,0,1,0,3,0,1,1,0,0,13,2,4,0,1,48,0,0,6,42,0,25,0,7,10,47,3,166,54,0,14,0,48,0,0,92,27,0,0,12,5,0,11,4,0,9,55,16,0,0,0,2,0,12,0,1,10,0,0,0,0,TeslaCrypt 
0,0,0,0,362,0,1,65,0,0,0,4,20,0,0,0,0,6,0,1,0,0,82,0,5,0,48,74,18,0,5,10,0,14,189,25,0,12,27,0,0,0,35,31,23,14,19,3,0,16,4,0,2,46,6,0,0,0,0,0,10,8,5,1,0,0,0,0,TeslaCrypt 
4,0,0,0,104,35,4,19,13,1,0,0,0,0,1,20,0,0,1,0,0,0,83,0,0,4,2,87,253,0,2,2,32,0,0,28,0,13,0,155,31,230,7,18,66,6,28,0,0,11,4,0,0,49,0,16,0,0,3,0,9,0,1,0,0,0,0,0,TeslaCrypt 
2,0,0,0,225,1,4,71,0,1,0,7,21,4,1,26,0,11,0,0,0,0,0,0,2,7,0,72,164,0,2,7,57,0,144,21,0,0,0,89,17,0,0,0,9,0,10,7,0,11,3,0,0,37,0,2,0,0,0,0,11,9,8,11,0,0,0,0,TeslaCrypt 
1,0,0,0,0,0,3,0,9,0,0,13,10,0,0,41,0,7,2,2,0,0,0,0,1,0,50,79,0,0,4,0,2,0,108,0,0,11,23,120,99,0,68,12,143,0,0,9,0,12,0,0,0,0,9,23,0,0,0,0,12,0,0,9,0,0,0,0,TeslaCrypt 
0,0,0,0,462,10,0,101,23,1,0,17,34,2,1,21,0,10,4,1,0,1,0,0,0,2,30,0,119,0,0,3,53,18,0,0,0,5,0,41,97,0,0,12,88,16,24,9,0,20,4,0,0,73,2,14,0,0,0,0,8,6,3,11,0,0,0,0,TeslaCrypt 
5,0,0,0,458,44,1,0,0,1,0,0,30,0,1,0,0,3,0,3,0,1,79,0,1,5,0,84,81,0,6,4,48,8,0,53,0,5,0,5,70,103,28,0,34,16,12,0,0,14,0,1,6,0,9,0,0,0,3,0,13,9,5,0,0,0,0,0,TeslaCrypt 
10,0,0,0,316,15,2,95,0,2,0,0,35,0,1,23,0,0,3,4,0,0,34,0,3,0,46,93,263,0,7,4,46,14,0,0,0,0,24,109,98,158,83,35,0,1,2,0,0,0,5,0,5,6,4,25,0,0,1,0,3,0,7,0,0,0,0,0,TeslaCrypt 
5,1,0,0,149,0,2,59,22,1,0,0,0,2,0,42,0,0,4,0,0,0,21,0,6,0,29,0,121,0,7,0,43,0,0,5,0,0,0,168,0,0,0,0,127,14,4,0,0,0,5,0,7,61,2,32,0,0,3,0,2,2,0,7,0,0,0,0,TeslaCrypt 
8,1,0,0,0,0,1,31,23,0,0,3,32,3,0,0,0,1,3,0,0,0,71,0,1,7,0,51,264,0,3,1,0,3,76,37,0,15,30,0,66,59,0,1,73,0,5,3,0,10,0,1,8,0,14,24,0,0,0,0,0,0,0,10,0,0,0,0,TeslaCrypt 
0,1,0,0,121,45,0,0,10,0,0,7,0,1,0,26,0,0,3,4,0,0,20,0,2,5,51,0,64,0,1,7,3,22,98,0,0,0,23,66,23,13,63,0,126,9,1,8,0,0,0,0,0,74,5,26,0,0,0,0,6,0,0,8,0,0,0,0,TeslaCrypt 
11,2,0,0,104,12,0,0,6,1,0,1,0,4,0,0,0,9,0,3,0,0,46,0,5,0,0,42,273,0,2,5,0,20,33,50,0,0,6,0,20,0,61,3,136,5,26,0,0,11,5,0,0,0,9,7,0,0,1,0,0,0,3,8,0,0,0,0,TeslaCrypt 
0,2,0,0,0,15,0,0,15,2,0,8,7,4,1,0,0,2,1,0,0,0,78,0,5,3,37,89,231,0,0,8,20,20,0,9,0,0,29,0,61,0,0,36,0,9,7,9,0,20,2,0,0,7,5,0,0,0,1,0,1,8,8,2,0,0,0,0,TeslaCrypt 
6,2,0,0,0,0,3,0,4,0,0,0,0,2,1,0,0,0,1,3,0,1,87,0,5,7,14,88,144,0,7,14,4,18,124,0,0,8,18,187,1,0,0,35,0,12,12,0,0,0,1,1,5,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,TeslaCrypt 
11,0,0,0,303,0,1,0,16,0,0,0,0,0,1,0,0,6,1,4,0,0,57,0,5,2,0,100,241,0,6,0,18,0,0,30,0,8,3,29,63,0,0,0,143,0,8,0,0,18,1,0,2,4,4,28,0,0,0,0,0,0,0,5,0,0,0,0,TeslaCrypt 
3,0,0,0,234,0,0,0,3,1,0,0,16,1,1,32,0,0,2,2,0,0,0,0,4,0,21,34,141,0,4,2,0,8,104,0,0,0,4,31,12,176,0,33,9,7,1,5,0,6,3,0,0,31,0,0,0,0,1,0,4,5,1,0,0,0,0,0,TeslaCrypt 
0,0,0,0,220,0,0,12,22,1,0,4,12,3,1,0,0,0,0,2,0,1,0,0,3,6,6,2,41,0,0,18,41,12,94,49,0,9,7,0,35,1,111,14,142,11,13,4,0,12,3,1,0,85,8,26,0,0,1,0,13,4,6,0,0,0,0,0,TeslaCrypt 
5,2,0,0,0,0,4,0,7,0,0,0,0,0,1,44,0,0,3,3,0,0,0,0,6,0,31,26,156,0,2,12,0,1,0,0,0,0,11,182,32,124,105,12,68,1,28,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0,5,14,0,0,0,0,TeslaCrypt 
10,1,0,0,0,0,2,0,0,0,0,0,15,0,1,19,0,10,1,2,0,1,0,0,0,0,0,0,0,0,1,4,28,4,72,8,0,2,4,0,102,46,86,24,35,10,0,4,0,8,0,0,3,34,17,4,0,0,0,0,9,5,0,7,0,0,0,0,TeslaCrypt 
0,0,0,0,217,0,4,0,11,0,0,0,23,2,1,0,0,11,0,4,0,0,97,0,6,2,33,0,178,0,1,15,42,13,0,44,0,12,9,7,89,0,106,0,119,9,0,7,0,15,0,1,0,77,11,0,0,0,0,0,1,0,0,13,0,0,0,0,TeslaCrypt 
0,0,0,0,26,0,0,0,0,0,0,10,17,0,1,69,0,3,4,3,0,1,0,0,1,4,50,4,0,0,6,6,8,4,21,0,0,2,0,84,11,273,0,0,0,0,26,0,0,0,0,0,7,22,0,0,0,0,3,0,0,1,2,11,0,0,0,0,TeslaCrypt 
4,0,0,0,376,13,0,41,11,1,0,6,0,0,1,0,0,12,3,3,0,0,13,0,0,0,46,64,254,0,2,5,0,0,0,45,0,0,24,175,0,33,95,19,0,0,11,3,0,22,0,0,2,15,17,18,0,0,0,0,14,0,0,13,0,0,0,0,TeslaCrypt 
3,2,0,0,454,0,0,0,14,0,0,10,12,0,0,0,0,6,1,0,0,0,100,0,4,5,35,29,48,0,0,14,0,15,12,0,0,1,0,123,68,69,57,20,202,12,28,5,0,8,0,1,0,42,0,23,0,0,3,0,1,0,6,1,0,0,0,0,TeslaCrypt 
0,2,0,0,0,21,1,64,8,0,0,12,9,0,1,0,0,2,1,2,0,0,0,0,0,8,42,80,249,0,2,14,59,19,0,39,0,0,27,1,22,0,0,30,179,6,1,0,0,0,0,0,0,51,3,25,0,0,0,0,0,0,10,3,0,0,0,0,TeslaCrypt 
7,1,0,0,0,0,3,0,22,1,0,6,30,0,1,37,0,0,4,3,0,1,55,0,3,0,20,51,31,0,0,10,49,10,34,20,0,0,7,0,111,0,0,22,40,2,13,0,0,0,2,1,8,0,16,15,0,0,1,0,8,8,1,12,0,0,0,0,TeslaCrypt 
6,0,0,0,82,0,0,0,0,2,0,7,36,1,0,0,0,7,2,0,0,0,33,0,0,5,8,0,246,0,3,20,0,11,0,48,0,0,20,0,16,239,17,0,0,9,24,9,0,0,2,0,8,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,TeslaCrypt 
6,2,0,0,0,0,1,66,20,2,0,15,32,2,1,6,0,3,0,4,0,1,118,0,4,0,38,46,28,0,4,2,27,6,190,35,0,16,22,0,92,148,67,19,59,0,23,2,0,0,0,0,0,14,15,3,0,0,0,0,6,3,8,0,0,0,0,0,TeslaCrypt 
0,1,0,0,17,0,1,43,0,1,0,13,8,4,1,61,0,0,0,3,0,0,35,0,0,0,3,100,0,0,2,5,44,11,199,53,0,0,0,0,67,0,0,10,0,14,24,0,0,5,0,0,3,0,8,15,0,0,3,0,0,0,5,9,0,0,0,0,TeslaCrypt 
0,2,0,0,411,0,4,68,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,3,19,95,56,0,0,0,17,4,0,14,0,5,0,112,0,146,0,20,188,14,7,0,0,7,0,1,6,29,2,0,0,0,0,0,0,5,3,12,0,0,0,0,TeslaCrypt 
0,0,0,0,0,0,3,0,0,2,0,0,16,2,0,71,0,3,1,4,0,1,45,0,1,2,16,0,111,0,0,1,6,9,0,6,0,3,13,81,0,92,0,12,96,11,0,8,0,0,5,0,5,49,8,21,0,0,1,0,12,3,4,0,0,0,0,0,TeslaCrypt 
0,1,0,0,198,19,0,0,0,0,0,6,13,3,0,34,0,5,1,3,0,0,0,0,0,9,0,18,203,0,5,3,17,13,0,38,0,0,12,23,0,85,57,21,130,3,23,0,0,19,4,0,0,0,8,0,0,0,1,0,0,0,6,8,0,0,0,0,TeslaCrypt 
10,1,0,0,484,1,1,80,8,2,0,3,8,0,1,46,0,0,1,0,0,1,106,0,2,0,0,83,114,0,0,7,47,21,0,21,0,13,0,181,47,168,49,28,27,15,21,1,0,15,4,1,0,0,14,7,0,0,0,0,9,3,0,2,0,0,0,0,TeslaCrypt 
9,1,0,0,457,20,0,15,11,2,0,16,18,1,1,0,0,11,0,0,0,0,96,0,0,1,11,66,86,0,6,11,65,0,111,23,0,13,26,188,3,0,0,11,50,4,25,0,0,6,0,0,3,19,2,17,0,0,0,0,12,2,0,0,0,0,0,0,TeslaCrypt 
0,0,0,0,225,47,3,70,0,2,0,0,9,2,1,17,0,0,3,3,0,1,52,0,4,0,5,0,43,0,0,17,57,9,79,0,0,9,0,162,71,225,67,0,0,4,0,4,0,13,0,1,0,87,0,0,0,0,0,0,0,5,5,6,0,0,0,0,TeslaCrypt 
6,1,0,0,0,0,3,11,18,1,0,1,0,2,1,0,0,8,0,3,0,0,122,0,0,1,46,25,189,0,7,3,10,0,100,30,0,10,0,0,0,260,121,35,0,11,16,0,0,0,0,0,9,0,9,25,0,0,0,0,9,5,9,0,0,0,0,0,TeslaCrypt 
11,0,0,0,390,40,1,0,5,2,0,11,0,0,0,0,0,7,3,0,0,0,31,0,2,0,51,0,256,0,0,0,41,22,26,18,0,1,0,162,0,0,83,14,20,16,10,0,0,0,0,0,7,35,13,0,0,0,2,0,0,0,0,7,0,0,0,0,TeslaCrypt 
7,2,0,0,409,0,4,0,7,0,0,1,35,2,1,41,0,13,1,4,0,1,0,0,6,3,45,0,62,0,0,1,29,0,33,34,0,6,22,0,117,0,104,2,104,16,27,0,0,1,0,1,9,66,0,31,0,0,0,0,10,0,0,0,0,0,0,0,TeslaCrypt 
0,0,0,0,108,4,4,43,0,2,0,14,0,0,0,0,0,3,1,3,0,0,6,0,4,5,50,41,164,0,0,5,0,0,95,32,0,7,18,57,6,74,0,0,158,6,23,8,0,0,4,0,0,0,9,0,0,0,0,0,0,2,7,0,0,0,0,0,TeslaCrypt 
0,0,0,0,0,43,0,98,0,2,0,0,2,1,1,16,0,0,0,0,0,0,23,0,0,0,0,13,231,0,0,8,0,0,2,28,0,1,0,64,33,0,0,7,54,7,9,3,0,0,3,0,0,0,14,32,0,0,0,0,1,3,4,0,0,0,0,0,TeslaCrypt 
0,0,0,0,0,45,0,17,0,1,0,17,3,4,0,0,0,0,0,2,0,0,4,0,2,9,39,82,0,0,4,12,53,19,35,25,0,2,2,81,60,25,78,0,116,6,0,6,0,22,3,0,8,65,1,0,0,0,2,0,9,9,0,0,0,0,0,0,TeslaCrypt 
8,1,0,0,226,0,1,100,1,1,0,0,17,0,0,59,0,0,4,1,0,1,117,0,0,1,0,48,264,0,1,14,19,5,15,42,0,3,0,2,31,214,36,0,0,0,5,0,0,20,1,1,4,0,0,20,0,0,3,0,0,0,0,8,0,0,0,0,TeslaCrypt 
0,0,0,0,0,0,3,104,23,0,0,4,13,0,0,45,0,13,2,4,0,0,100,0,6,8,0,19,23,0,4,18,0,20,84,0,0,13,5,169,80,79,31,1,0,0,5,3,0,22,0,1,0,13,7,4,0,0,0,0,11,0,0,0,0,0,0,0,TeslaCrypt 
5,0,0,0,115,0,0,13,23,0,0,3,30,0,0,0,0,8,0,3,0,0,42,0,3,0,0,26,0,0,4,17,40,6,0,44,0,0,1,0,6,0,0,0,0,0,0,0,0,12,0,0,0,50,0,0,0,0,3,0,15,7,2,0,0,0,0,0,TeslaCrypt 
6,2,0,0,39,40,1,13,17,0,0,0,9,1,0,22,0,7,3,3,0,1,22,0,3,0,36,39,0,0,3,3,56,0,0,44,0,11,19,182,99,275,35,1,90,10,0,3,0,0,0,1,0,65,0,21,0,0,2,0,0,0,0,13,0,0,0,0,TeslaCrypt 
3,1,0,0,143,0,4,0,5,1,0,0,0,2,1,0,0,6,3,4,0,1,90,0,0,0,0,28,215,0,7,13,60,4,160,47,0,9,0,0,0,131,6,4,134,0,6,4,0,3,0,0,6,82,14,26,0,0,0,0,12,4,0,0,0,0,0,0,TeslaCrypt 
0,1,0,0,0,0,2,0,15,0,0,1,8,4,0,54,0,12,2,4,0,0,76,0,3,4,0,0,197,0,1,1,0,0,181,0,0,6,0,129,0,249,31,21,0,8,12,9,0,1,1,1,1,0,0,0,0,0,0,0,11,5,0,1,0,0,0,0,TeslaCrypt 
0,2,0,0,0,5,0,0,2,0,0,0,26,0,1,3,0,0,0,1,0,0,39,0,5,9,17,98,31,0,5,9,50,16,84,7,0,6,10,0,15,189,0,38,158,0,0,5,0,0,3,0,0,0,6,18,0,0,1,0,7,1,0,2,0,0,0,0,TeslaCrypt 
4,0,0,0,61,0,2,0,21,2,0,14,6,4,1,26,0,0,2,3,0,1,0,0,5,8,0,0,0,0,0,1,50,16,143,10,0,0,2,0,125,128,0,34,83,6,3,9,0,0,3,0,3,0,12,0,0,0,0,0,7,2,0,0,0,0,0,0,TeslaCrypt 
0,1,0,0,193,0,4,1,12,0,0,0,29,4,0,18,0,11,0,0,0,1,114,0,4,2,46,40,279,0,7,15,22,0,86,21,0,0,0,0,86,0,0,15,0,4,0,9,0,0,5,0,2,0,17,28,0,0,1,0,2,0,0,0,0,0,0,0,TeslaCrypt 
8,1,0,0,0,0,0,95,0,0,0,0,25,0,1,0,0,1,0,0,0,0,29,0,1,0,13,0,214,0,3,11,58,20,201,4,0,0,0,14,0,254,0,21,176,7,3,2,0,0,0,0,9,62,0,0,0,0,3,0,11,0,0,0,0,0,0,0,TeslaCrypt 
0,2,0,0,0,0,1,0,0,1,0,13,24,1,0,63,0,0,2,0,0,1,88,0,0,0,11,0,180,0,2,6,59,12,37,0,0,15,2,69,0,15,0,12,1,5,28,0,0,15,4,0,0,76,3,19,0,0,0,0,4,1,0,12,0,0,0,0,TeslaCrypt 
0,0,0,0,235,27,0,0,2,0,0,8,3,2,1,0,0,0,2,2,0,0,0,0,2,7,8,0,167,0,4,0,65,13,0,33,0,0,0,73,8,88,126,2,4,0,27,0,0,2,5,0,0,61,0,0,0,0,2,0,8,3,0,0,0,0,0,0,TeslaCrypt 
3,0,0,0,332,13,2,58,0,0,0,0,31,0,1,0,0,12,0,0,0,1,83,0,4,0,26,41,13,0,2,0,25,16,14,22,0,8,17,152,0,0,43,21,36,0,27,0,0,17,1,1,7,74,9,31,0,0,0,0,4,0,0,0,0,0,0,0,TeslaCrypt 
0,0,0,0,159,40,2,23,11,1,0,0,33,0,0,24,0,12,2,0,0,0,101,0,6,6,0,0,237,0,0,2,0,8,159,2,0,10,27,139,8,0,105,16,167,14,12,4,0,3,0,0,4,26,0,18,0,0,0,0,5,3,0,6,0,0,0,0,TeslaCrypt 
